CVEGEO,ECO1_R,ECO4_R,ECO7_R,ECO10_R,ECO13_R,ECO16_R,ECO19_R,ECO22_R
1900200010264030,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010264032,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010264033,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010264034,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010264038,42.9,100.0,-6.0,-6.0,0.0,44.4,-6.0,0.0
1900200010264039,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010264041,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900200010264042,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010264043,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900200010264045,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010279002,25.0,100.0,0.0,-6.0,0.0,-6.0,0.0,0.0
1900200010279003,50.0,87.5,-6.0,57.1,0.0,-6.0,-6.0,0.0
1900200010279004,37.5,100.0,0.0,-6.0,0.0,-6.0,0.0,0.0
1900200010279005,64.3,100.0,-6.0,33.3,-6.0,27.8,22.2,0.0
1900200010279006,63.2,100.0,-6.0,33.3,0.0,50.0,0.0,0.0
1900200010279007,40.0,100.0,0.0,83.3,0.0,-6.0,0.0,0.0
1900200010279008,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010279009,46.2,91.7,-6.0,36.4,-6.0,45.5,0.0,0.0
1900200010279010,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010279012,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900200010279013,63.6,100.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
1900200010279014,34.3,100.0,-6.0,50.0,-6.0,-6.0,-6.0,-6.0
1900200010279016,38.9,100.0,0.0,42.9,0.0,-6.0,-6.0,-6.0
1900200010279017,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900200010279019,44.4,75.0,0.0,66.7,-6.0,0.0,0.0,0.0
1900200010279020,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900200010279021,66.7,83.3,-6.0,-6.0,0.0,50.0,-6.0,0.0
1900200010279022,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010279023,38.5,100.0,0.0,-6.0,-6.0,-6.0,0.0,0.0
1900200010279024,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010279025,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010279026,58.5,90.3,-6.0,28.6,-6.0,42.9,21.4,0.0
1900200010438001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900200010438002,42.1,87.5,0.0,42.9,-6.0,-6.0,-6.0,0.0
1900200010438003,62.5,60.0,0.0,-6.0,0.0,0.0,-6.0,0.0
1900200010438004,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010442001,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010442002,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900200010442003,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010442004,60.0,100.0,14.3,19.0,-6.0,19.0,38.1,0.0
1900200010442005,55.3,100.0,-6.0,42.9,-6.0,23.8,-6.0,-6.0
1900200010442007,54.5,100.0,0.0,-6.0,0.0,0.0,66.7,0.0
1900200010442008,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900200010442009,50.0,100.0,-6.0,50.0,-6.0,-6.0,-6.0,0.0
1900200010457001,85.7,83.3,0.0,-6.0,-6.0,0.0,-6.0,0.0
1900200010457002,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010083002,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083004,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083006,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010083007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083008,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083009,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083010,50.0,100.0,0.0,-6.0,0.0,-6.0,-6.0,0.0
1900300010083013,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083016,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083018,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010083019,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083020,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083025,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083026,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083027,58.3,85.7,0.0,66.7,0.0,-6.0,0.0,0.0
1900300010083028,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083036,53.8,100.0,-6.0,42.9,-6.0,-6.0,0.0,0.0
1900300010083037,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010083038,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010083039,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010083040,52.9,100.0,0.0,66.7,0.0,-6.0,-6.0,0.0
1900300010098001,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098002,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098003,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098004,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098005,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098006,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098008,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0
1900300010098009,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098010,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098011,50.0,100.0,0.0,-6.0,0.0,-6.0,0.0,0.0
1900300010098012,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098013,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098014,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
1900300010098015,60.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
1900300010098016,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010098017,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098018,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098019,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098021,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010098022,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098023,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098025,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098026,54.5,100.0,0.0,66.7,0.0,-6.0,-6.0,0.0
1900300010098027,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010098028,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010098029,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098030,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010098031,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010098032,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010098035,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100001,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100002,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100003,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
1900300010100005,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100006,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010100007,30.0,100.0,0.0,-6.0,0.0,-6.0,0.0,0.0
1900300010100008,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010100009,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100010,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100012,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
1900300010100013,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0,0.0
1900300010100014,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100015,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100016,58.3,85.7,0.0,0.0,0.0,0.0,100.0,0.0
1900300010100017,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0
1900300010100018,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100019,33.3,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0
1900300010100020,27.3,100.0,0.0,0.0,0.0,-6.0,-6.0,0.0
1900300010100021,70.0,100.0,0.0,42.9,-6.0,-6.0,-6.0,0.0
1900300010100022,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0
1900300010100023,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
1900300010100024,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100025,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010100026,30.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
1900300010100027,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010100028,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100029,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010100030,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100031,36.4,100.0,0.0,-6.0,0.0,0.0,-6.0,0.0
1900300010100032,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100033,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010100034,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010115001,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115002,25.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0
1900300010115003,66.7,100.0,-6.0,50.0,-6.0,-6.0,0.0,0.0
1900300010115004,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115005,33.3,100.0,0.0,-6.0,0.0,-6.0,-6.0,0.0
1900300010115006,40.0,-6.0,0.0,-6.0,0.0,0.0,0.0,-6.0
1900300010115007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115008,50.0,100.0,0.0,75.0,0.0,-6.0,0.0,0.0
1900300010115009,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115010,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115011,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115012,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115013,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115014,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115015,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115016,66.7,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0
1900300010115017,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115018,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010115019,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115020,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115021,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010115022,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010115023,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115024,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010115025,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010115026,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115027,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010115028,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115029,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115031,55.6,100.0,0.0,80.0,0.0,-6.0,0.0,0.0
1900300010115033,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010115034,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010115035,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010204001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010219001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010223001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010238001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900300010242001,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900300010257001,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010095001,40.0,75.0,0.0,0.0,0.0,83.3,-6.0,0.0
1900400010095002,56.0,100.0,0.0,28.6,0.0,28.6,-6.0,28.6
1900400010095003,50.0,100.0,0.0,-6.0,0.0,55.6,-6.0,-6.0
1900400010095004,50.0,100.0,0.0,0.0,0.0,-6.0,50.0,-6.0
1900400010095005,58.3,100.0,0.0,57.1,0.0,42.9,0.0,0.0
1900400010095007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010095010,55.0,100.0,0.0,27.3,-6.0,-6.0,45.5,0.0
1900400010095011,54.5,100.0,0.0,0.0,0.0,66.7,-6.0,0.0
1900400010095012,38.9,100.0,0.0,-6.0,0.0,0.0,-6.0,71.4
1900400010095013,45.5,95.0,0.0,15.8,-6.0,31.6,31.6,15.8
1900400010095014,50.0,100.0,0.0,21.4,-6.0,21.4,42.9,-6.0
1900400010095015,66.7,100.0,0.0,-6.0,0.0,41.7,25.0,-6.0
1900400010095016,50.0,100.0,0.0,21.4,0.0,-6.0,21.4,42.9
1900400010095017,46.2,95.8,0.0,0.0,-6.0,17.4,34.8,39.1
1900400010095018,46.2,100.0,0.0,-6.0,0.0,50.0,-6.0,0.0
1900400010095019,52.0,100.0,0.0,-6.0,-6.0,53.8,30.8,0.0
1900400010095026,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010095027,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095029,64.3,100.0,0.0,-6.0,0.0,0.0,44.4,44.4
1900400010095030,55.6,100.0,0.0,-6.0,0.0,0.0,60.0,-6.0
1900400010095031,38.9,100.0,0.0,42.9,0.0,0.0,42.9,-6.0
1900400010095032,57.1,100.0,0.0,0.0,-6.0,-6.0,-6.0,50.0
1900400010095033,52.1,97.4,0.0,45.9,8.1,21.6,21.6,-6.0
1900400010095042,53.6,100.0,0.0,-6.0,0.0,-6.0,53.3,20.0
1900400010095043,-6.0,-6.0,0.0,0.0,0.0,-6.0,-6.0,0.0
1900400010095044,53.3,100.0,0.0,-6.0,0.0,37.5,31.3,18.8
1900400010095045,38.9,85.7,0.0,50.0,0.0,25.0,-6.0,-6.0
1900400010095046,48.0,100.0,0.0,25.0,-6.0,25.0,25.0,-6.0
1900400010095049,53.8,100.0,0.0,0.0,0.0,0.0,71.4,-6.0
1900400010095050,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095051,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095064,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095065,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095068,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095069,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010095070,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095071,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010095072,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010095074,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095075,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010095076,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112001,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112002,46.7,100.0,0.0,0.0,0.0,57.1,42.9,0.0
1900400010112003,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112004,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112005,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112006,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112007,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112008,35.7,100.0,0.0,0.0,0.0,-6.0,-6.0,60.0
1900400010112010,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112011,56.4,90.9,0.0,15.0,-6.0,20.0,20.0,40.0
1900400010112012,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112013,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112014,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
1900400010112015,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0,-6.0
1900400010112016,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112017,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112018,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112019,63.6,100.0,0.0,-6.0,-6.0,-6.0,28.6,35.7
1900400010112020,63.2,100.0,0.0,-6.0,-6.0,-6.0,33.3,-6.0
1900400010112022,44.4,100.0,0.0,33.3,0.0,33.3,-6.0,-6.0
1900400010112024,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112026,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112029,57.9,100.0,0.0,-6.0,0.0,45.5,-6.0,-6.0
1900400010112030,54.3,92.0,0.0,17.4,-6.0,17.4,21.7,39.1
1900400010112031,41.4,100.0,0.0,0.0,0.0,33.3,-6.0,50.0
1900400010112032,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112033,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112035,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112036,51.3,100.0,-6.0,15.0,-6.0,-6.0,30.0,35.0
1900400010112037,45.8,100.0,0.0,-6.0,0.0,36.4,-6.0,36.4
1900400010112038,48.5,100.0,0.0,0.0,0.0,25.0,18.8,50.0
1900400010112039,53.8,100.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
1900400010112040,54.5,100.0,0.0,-6.0,0.0,0.0,66.7,0.0
1900400010112041,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112042,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0,0.0
1900400010112043,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112044,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112045,71.4,90.0,0.0,0.0,0.0,55.6,-6.0,-6.0
1900400010112046,50.0,100.0,0.0,0.0,0.0,41.7,50.0,-6.0
1900400010112047,41.7,100.0,0.0,0.0,0.0,-6.0,0.0,80.0
1900400010112048,40.0,100.0,0.0,0.0,0.0,25.0,25.0,50.0
1900400010112050,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112051,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112052,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112053,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112055,50.0,100.0,0.0,0.0,-6.0,37.5,-6.0,37.5
1900400010112056,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112057,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010112058,40.0,100.0,0.0,0.0,0.0,-6.0,75.0,0.0
1900400010112059,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010112060,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010127001,70.0,100.0,0.0,38.1,-6.0,-6.0,14.3,38.1
1900400010127002,71.4,100.0,-6.0,15.0,-6.0,15.0,40.0,15.0
1900400010127003,69.0,100.0,0.0,35.0,0.0,25.0,-6.0,30.0
1900400010127004,63.2,100.0,0.0,-6.0,0.0,25.0,-6.0,50.0
1900400010127005,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010127006,32.4,100.0,0.0,-6.0,-6.0,-6.0,36.4,36.4
1900400010127007,54.3,100.0,-6.0,16.0,-6.0,28.0,28.0,20.0
1900400010127008,57.1,100.0,0.0,0.0,0.0,-6.0,37.5,37.5
1900400010127009,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010127010,70.0,100.0,0.0,-6.0,0.0,42.9,-6.0,35.7
1900400010127011,50.0,100.0,0.0,0.0,50.0,-6.0,0.0,40.0
1900400010127012,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010127013,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010127014,64.7,100.0,0.0,27.3,0.0,-6.0,36.4,27.3
1900400010127016,68.2,100.0,0.0,20.0,-6.0,20.0,20.0,33.3
1900400010127017,59.1,100.0,0.0,38.5,-6.0,-6.0,23.1,-6.0
1900400010127018,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010127019,48.1,100.0,0.0,0.0,0.0,-6.0,30.8,53.8
1900400010127021,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010127022,55.6,100.0,0.0,-6.0,0.0,-6.0,60.0,0.0
1900400010127023,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010127024,42.9,100.0,0.0,0.0,0.0,-6.0,0.0,-6.0
1900400010127025,57.1,100.0,0.0,100.0,0.0,0.0,0.0,0.0
1900400010127026,60.0,100.0,-6.0,14.3,-6.0,33.3,28.6,-6.0
1900400010127027,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010127028,42.5,100.0,0.0,-6.0,0.0,-6.0,35.3,52.9
1900400010127029,58.6,100.0,0.0,-6.0,-6.0,-6.0,23.5,47.1
1900400010127030,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
1900400010127031,55.6,100.0,0.0,0.0,0.0,0.0,-6.0,80.0
1900400010127032,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
1900400010127033,68.4,100.0,0.0,-6.0,0.0,30.8,23.1,38.5
1900400010131001,55.3,95.2,-6.0,47.5,12.5,27.5,-6.0,-6.0
1900400010131002,51.9,100.0,0.0,36.6,0.0,34.1,22.0,7.3
1900400010131003,44.4,100.0,0.0,-6.0,0.0,-6.0,0.0,-6.0
1900400010131004,51.4,100.0,0.0,35.1,-6.0,29.7,18.9,10.8
1900400010131005,55.0,97.0,0.0,15.6,0.0,40.6,34.4,9.4
1900400010131006,44.8,100.0,0.0,42.3,-6.0,30.8,15.4,-6.0
1900400010131007,64.7,95.5,0.0,0.0,-6.0,28.6,28.6,33.3
1900400010131008,54.7,100.0,0.0,11.4,0.0,31.4,28.6,28.6
1900400010131009,39.6,100.0,-6.0,26.3,-6.0,47.4,-6.0,-6.0
1900400010131010,44.0,100.0,0.0,-6.0,-6.0,-6.0,27.3,27.3
1900400010131011,62.2,100.0,0.0,26.1,13.0,26.1,13.0,21.7
1900400010131012,55.6,100.0,0.0,20.0,-6.0,46.7,20.0,-6.0
1900400010131013,33.3,88.9,0.0,37.5,0.0,0.0,-6.0,37.5
1900400010131014,52.2,100.0,0.0,33.3,0.0,25.0,0.0,41.7
1900400010131015,54.5,100.0,0.0,58.3,0.0,33.3,-6.0,0.0
1900400010131016,57.1,93.8,-6.0,46.7,0.0,26.7,-6.0,-6.0
1900400010131017,50.0,100.0,0.0,-6.0,-6.0,37.5,18.8,25.0
1900400010131018,39.6,100.0,0.0,15.8,-6.0,21.1,26.3,31.6
1900400010131020,51.9,96.3,0.0,-6.0,-6.0,34.6,38.5,11.5
1900400010131021,38.9,100.0,0.0,0.0,0.0,35.7,35.7,28.6
1900400010131022,46.7,100.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
